Date,Dividends
1988-09-16,0.276000
1988-10-07,0.276000
1988-11-08,0.276000
1988-12-09,0.276000
1989-01-10,0.276000
1989-02-09,0.276000
1989-03-09,0.276000
1989-04-10,0.276000
1989-05-09,0.276000
1989-06-09,0.276000
1989-07-10,0.276000
1989-08-09,0.276000
1989-09-11,0.276000
1989-10-10,0.276000
1989-11-09,0.276000
1989-12-11,0.276000
1990-01-09,0.261000
1990-02-09,0.261000
1990-03-09,0.261000
1990-04-09,0.261000
1990-05-09,0.261000
1990-06-11,0.261000
1990-07-09,0.261000
1990-08-09,0.261000
1990-09-10,0.261000
1990-10-09,0.261000
1990-11-08,0.261000
1990-12-07,0.261000
1990-12-24,0.072000
1991-01-09,0.189000
1991-02-11,0.261000
1991-03-11,0.261000
1991-04-09,0.261000
1991-05-09,0.261000
1991-06-10,0.261000
1991-07-09,0.249000
1991-08-09,0.249000
1991-09-10,0.249000
1991-10-08,0.249000
1991-11-08,0.249000
1991-12-06,0.249000
1991-12-24,0.096000
1992-01-09,0.153000
1992-02-10,0.249000
1992-03-10,0.237000
1992-04-09,0.237000
1992-05-11,0.237000
1992-06-09,0.237000
1992-07-09,0.237000
1992-08-10,0.237000
1992-09-09,0.237000
1992-10-08,0.210000
1992-11-09,0.213000
1992-12-09,0.210000
1993-01-11,0.210000
1993-02-09,0.210000
1993-03-09,0.210000
1993-04-08,0.210000
1993-05-10,0.210000
1993-06-09,0.210000
1993-07-09,0.210000
1993-08-10,0.210000
1993-09-09,0.210000
1993-10-08,0.210000
1993-11-08,0.210000
1993-12-09,0.210000
1994-01-10,0.210000
1994-02-09,0.210000
1994-03-09,0.186000
1994-04-11,0.186000
1994-05-10,0.186000
1994-06-09,0.186000
1994-07-11,0.186000
1994-08-09,0.186000
1994-09-09,0.186000
1994-10-07,0.186000
1994-11-08,0.186000
1994-12-09,0.186000
1995-01-10,0.186000
1995-02-09,0.186000
1995-03-09,0.186000
1995-04-07,0.186000
1995-05-09,0.186000
1995-06-13,0.186000
1995-07-12,0.186000
1995-08-11,0.186000
1995-09-13,0.186000
1995-10-12,0.186000
1995-11-13,0.186000
1995-12-13,0.186000
1996-01-11,0.186000
1996-02-13,0.141000
1996-03-13,0.141000
1996-04-11,0.141000
1996-05-13,0.141000
1996-06-12,0.141000
1996-07-11,0.141000
1996-08-13,0.141000
1996-09-12,0.141000
1996-10-10,0.141000
1996-11-13,0.141000
1996-12-12,0.141000
1997-01-13,0.141000
1997-02-12,0.141000
1997-03-12,0.141000
1997-04-11,0.141000
1997-05-13,0.141000
1997-06-12,0.141000
1997-07-11,0.141000
1997-08-13,0.141000
1997-09-11,0.141000
1997-10-10,0.141000
1997-11-12,0.141000
1997-12-11,0.141000
1998-01-12,0.141000
1998-02-11,0.141000
1998-03-12,0.141000
1998-04-13,0.141000
1998-05-13,0.141000
1998-06-11,0.141000
1998-07-13,0.141000
1998-08-12,0.141000
1998-09-11,0.141000
1998-10-13,0.141000
1998-11-12,0.141000
1998-12-11,0.141000
1999-01-13,0.141000
1999-02-11,0.141000
1999-03-11,0.141000
1999-04-13,0.141000
1999-05-12,0.141000
1999-06-11,0.141000
1999-07-13,0.141000
1999-08-12,0.141000
1999-09-13,0.141000
1999-10-13,0.141000
1999-11-10,0.141000
1999-12-08,0.141000
1999-12-27,0.141000
2000-02-11,0.141000
2000-03-13,0.141000
2000-04-12,0.138000
2000-05-11,0.141000
2000-06-13,0.141000
2000-07-12,0.141000
2000-08-11,0.141000
2000-09-13,0.141000
2000-10-12,0.141000
2000-11-13,0.141000
2000-12-06,0.141000
2000-12-27,0.141000
2001-02-13,0.141000
2001-03-13,0.144000
2001-04-11,0.141000
2001-05-11,0.141000
2001-06-13,0.141000
2001-07-12,0.141000
2001-08-13,0.141000
2001-09-17,0.141000
2001-10-11,0.141000
2001-11-13,0.141000
2001-12-13,0.141000
2001-12-26,0.141000
2002-02-13,0.141000
2002-03-13,0.141000
2002-04-11,0.141000
2002-05-13,0.141000
2002-06-12,0.141000
2002-07-11,0.141000
2002-08-13,0.141000
2002-09-12,0.153000
2002-10-10,0.153000
2002-11-13,0.153000
2002-12-12,0.153000
2002-12-26,1.353000
2003-02-12,0.153000
2003-03-12,0.153000
2003-04-11,0.153000
2003-05-13,0.153000
2003-06-12,0.153000
2003-07-11,0.153000
2003-08-13,0.153000
2003-09-11,0.153000
2003-10-10,0.153000
2003-11-12,0.153000
2003-12-11,0.153000
2003-12-26,0.153000
2004-02-12,0.153000
2004-03-11,0.153000
2004-04-13,0.153000
2004-05-12,0.153000
2004-06-14,0.153000
2004-07-13,0.153000
2004-08-12,0.153000
2004-09-13,0.153000
2004-10-13,0.153000
2004-11-10,0.153000
2004-12-13,0.153000
2004-12-28,0.153000
2005-02-11,0.153000
2005-03-11,0.153000
2005-04-13,0.153000
2005-05-12,0.153000
2005-06-13,0.153000
2005-07-13,0.111000
2005-08-11,0.111000
2005-09-13,0.111000
2005-10-12,0.111000
2005-11-10,0.111000
2005-12-13,0.111000
2005-12-23,0.111000
2006-02-13,0.111000
2006-03-13,0.111000
2006-04-12,0.111000
2006-05-11,0.111000
2006-06-13,0.111000
2006-07-12,0.111000
2006-08-11,0.111000
2006-09-13,0.093000
2006-10-12,0.093000
2006-11-13,0.093000
2006-12-13,0.093000
2006-12-22,0.093000
2007-02-13,0.093000
2007-03-13,0.093000
2007-04-12,0.093000
2007-05-11,0.093000
2007-06-13,0.093000
2007-07-12,0.093000
2007-08-13,0.093000
2007-09-12,0.093000
2007-10-11,0.093000
2007-11-13,0.093000
2007-12-11,0.072000
2007-12-27,0.072000
2008-02-13,0.072000
2008-03-12,0.072000
2008-04-11,0.072000
2008-05-13,0.072000
2008-06-12,0.072000
2008-07-11,0.072000
2008-08-13,0.072000
2008-09-11,0.072000
2008-10-10,0.072000
2008-11-12,0.072000
2008-12-11,0.072000
2008-12-29,0.072000
2009-02-11,0.072000
2009-03-12,0.072000
2009-04-13,0.072000
2009-05-13,0.072000
2009-06-11,0.072000
2009-07-13,0.072000
2009-08-12,0.072000
2009-09-11,0.072000
2009-10-13,0.072000
2009-11-10,0.072000
2009-12-11,0.072000
2009-12-29,0.072000
2010-02-10,0.072000
2010-03-11,0.072000
2010-04-13,0.072000
2010-05-12,0.072000
2010-06-11,0.072000
2010-07-13,0.072000
2010-08-12,0.072000
2010-09-13,0.072000
2010-10-13,0.072000
2010-11-10,0.072000
2010-12-13,0.081000
2010-12-29,0.081000
2011-02-11,0.078000
2011-03-11,0.081000
2011-04-13,0.081000
2011-05-12,0.081000
2011-06-13,0.111000
2011-07-13,0.111000
2011-08-11,0.111000
2011-09-13,0.111000
2011-10-12,0.111000
2011-11-10,0.111000
2011-12-12,0.123000
2011-12-28,0.123000
2012-02-13,0.123000
2012-03-13,0.123000
2012-04-12,0.123000
2012-05-11,0.123000
2012-06-13,0.123000
2012-07-12,0.123000
2012-08-13,0.123000
2012-09-12,0.123000
2012-10-11,0.123000
2012-11-13,0.123000
2012-12-12,0.123000
2012-12-27,0.123000
2013-02-13,0.123000
2013-03-13,0.123000
2013-04-11,0.123000
2013-05-13,0.123000
2013-06-12,0.123000
2013-07-11,0.111000
2013-08-13,0.111000
2013-09-12,0.111000
2013-10-11,0.111000
2013-11-13,0.111000
2013-12-11,0.111000
2013-12-27,0.111000
2014-02-12,0.111000
2014-03-12,0.105000
2014-04-11,0.105000
2014-05-13,0.105000
2014-06-12,0.105000
2014-07-11,0.105000
2014-08-13,0.105000
2014-09-11,0.105000
2014-10-10,0.105000
2014-11-12,0.105000
2014-12-10,0.105000
2014-12-29,0.105000
2015-02-11,0.105000
2015-03-11,0.093000
2015-04-13,0.093000
2015-05-13,0.093000
2015-06-11,0.093000
2015-07-13,0.093000
2015-08-12,0.093000
2015-09-11,0.093000
2015-10-13,0.093000
2015-11-12,0.093000
2015-12-10,0.093000
2015-12-29,0.093000
2016-02-11,0.093000
2016-03-11,0.081000
2016-04-13,0.081000
2016-05-12,0.081000
2016-06-13,0.081000
2016-07-13,0.081000
2016-08-11,0.081000
2016-09-13,0.081000
2016-10-12,0.081000
2016-11-10,0.081000
2016-12-08,0.081000
2016-12-28,0.081000
2017-02-13,0.081000
2017-03-13,0.081000
2017-04-11,0.081000
2017-05-11,0.081000
2017-06-13,0.081000
2017-07-12,0.081000
2017-08-11,0.081000
2017-09-14,0.081000
2017-10-13,0.081000
2017-11-14,0.081000
2017-12-11,0.081000
2017-12-28,0.081000
2018-02-14,0.081000
2018-03-14,0.081000
2018-04-13,0.081000
2018-05-14,0.081000
2018-06-14,0.081000
2018-07-13,0.081000
2018-08-14,0.102000
2018-09-13,0.102000
2018-10-12,0.102000
2018-11-14,0.102000
2018-12-12,0.102000
2018-12-28,0.102000
2019-02-14,0.102000
2019-03-14,0.102000
2019-04-12,0.102000
2019-05-14,0.102000
2019-06-13,0.102000
2019-07-12,0.102000
2019-08-14,0.102000
2019-09-13,0.102000
2019-10-11,0.102000
2019-11-14,0.102000
2019-12-13,0.102000
2019-12-30,0.102000
2020-02-13,0.102000
2020-03-13,0.102000
2020-04-14,0.102000
2020-05-14,0.102000
2020-06-12,0.102000
2020-07-14,0.102000
2020-08-13,0.102000
2020-09-14,0.102000
2020-10-14,0.102000
2020-11-13,0.102000
2020-12-14,0.102000
2020-12-30,0.102000
2021-02-12,0.102000
2021-03-12,0.102000
2021-04-14,0.102000
2021-05-13,0.102000
2021-06-14,0.102000
2021-07-14,0.102000
2021-08-13,0.102000
2021-09-14,0.102000
2021-10-14,0.102000
2021-11-12,0.102000
2021-12-14,0.102000
2021-12-30,0.102000
2022-02-14,0.102000
2022-03-14,0.102000
2022-04-13,0.102000
2022-05-13,0.102000
2022-06-14,0.087000
2022-07-14,0.087000
2022-08-12,0.087000
