Date,Dividends
2016-12-20,0.619000
2017-06-20,0.325000
2017-12-20,0.469000
2018-06-20,0.320000
2018-12-20,0.476000
2019-06-11,0.468000
2019-12-11,0.562000
2020-06-11,0.426000
2020-12-14,0.473000
2021-06-10,0.371000
2021-12-13,0.632000
2022-06-17,0.537000
2022-09-16,0.015000
2022-12-16,0.182000
2023-03-17,0.095000
2023-06-16,0.125000
